ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,Metadata,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.06,-0.56,-0.81,1045.04,25.4,-18.07,-38.73,24.0,25.9,5.0,1.2,221.0,995.0,,863.86,562.96,0.0,39.01,12.72,12.19,0.01,0.0,0.0,1.0,2019-12-03 18:30:20,60.0
0.0,-0.12,0.06,1043.56,25.7,-18.08,-38.75,34.0,29.6,5.0,1.2,223.0,995.0,,950.01,620.18,0.0,24.01,-25.5,14.29,-0.0,0.0,0.0,1.0,2019-12-03 18:34:20,60.0
-0.12,0.75,0.31,1041.21,25.7,-18.1,-38.77,46.0,37.0,5.0,1.1,228.0,995.0,,798.3,519.56,0.0,40.44,-38.45,16.63,-0.03,0.0,0.0,1.0,2019-12-03 18:38:20,60.0
0.44,1.0,1.19,1039.76,25.8,-18.12,-38.78,36.0,29.6,5.0,1.1,224.0,995.0,,797.81,525.75,0.0,35.99,-60.18,19.33,-0.04,0.0,0.0,1.0,2019-12-03 18:43:20,60.0
-0.06,0.31,0.38,1039.38,26.1,-18.14,-38.79,38.0,37.0,5.0,1.1,218.0,996.0,,781.46,506.84,0.0,31.66,45.1,21.36,-0.04,0.0,0.0,1.0,2019-12-03 18:47:20,60.0
0.14,0.49,0.4,1040.49,25.0,-18.16,-38.79,16.8,27.01,4.0,1.2,221.7,995.0,,808.87,531.15,0.0,25.84,-6.92,23.37,-0.03,0.0,0.0,1.0,2019-12-03 18:52:20,60.0
0.5,2.0,1.12,1040.77,24.6,-18.17,-38.78,18.0,25.9,3.0,1.2,200.0,995.0,,845.64,554.53,0.0,26.27,21.23,24.45,-0.03,0.0,0.0,1.0,2019-12-03 18:56:20,60.0
0.01,0.78,0.47,1039.43,24.5,-18.18,-38.77,51.8,36.63,3.0,1.3,217.3,995.0,,680.89,447.95,-0.09,28.76,7.24,25.69,-0.04,0.0,0.0,1.0,2019-12-03 19:00:20,60.0
0.19,0.12,0.69,1040.96,24.8,-18.2,-38.76,36.0,29.6,5.0,1.0,223.0,995.0,,768.38,500.31,0.0,35.96,50.14,27.34,-0.03,0.0,0.0,1.0,2019-12-03 19:05:20,60.0
0.62,0.44,0.75,1039.86,24.9,-18.21,-38.78,58.0,29.6,5.0,1.0,189.0,995.0,,978.21,631.76,0.0,27.35,-136.75,28.59,-0.04,0.0,0.0,1.0,2019-12-03 19:09:20,60.0
-0.08,1.39,0.76,1041.52,24.8,-18.21,-38.78,16.8,22.57,4.0,1.1,220.3,995.0,,939.91,611.17,0.0,37.77,129.23,28.98,-0.02,0.0,0.0,1.0,2019-12-03 19:14:20,60.0
0.26,0.75,0.86,1295.97,24.42,-18.22,-38.78,72.2,32.42,3.0,1.3,232.99,994.53,,14278.68,9328.71,14.57,15.05,35.7,29.67,2.51,0.47,0.47,1.0,2019-12-03 19:18:20,60.0
0.94,1.31,2.06,1044.67,24.2,-18.22,-38.79,-8.0,18.5,3.0,1.3,219.0,995.0,,1062.38,692.08,0.0,27.63,99.14,30.32,0.01,0.0,0.0,1.0,2019-12-03 19:22:20,60.0
0.31,0.44,0.62,1042.67,24.2,-18.22,-38.79,54.0,22.2,3.0,1.3,186.0,995.0,,681.44,447.21,-0.1,27.38,39.53,30.6,-0.01,0.0,0.0,1.0,2019-12-03 19:27:20,60.0
0.04,-0.04,-0.22,1043.47,23.99,-18.23,-38.78,41.2,50.78,3.0,1.3,178.7,995.0,,868.22,556.77,0.01,40.07,84.11,31.09,-0.0,0.0,0.0,1.0,2019-12-03 19:31:20,60.0
0.32,-0.41,0.24,1046.93,24.91,-18.23,-38.78,-13.2,48.19,3.0,1.4,234.6,995.0,,1286.03,838.95,-0.01,25.45,-41.85,30.35,0.03,0.0,0.0,1.0,2019-12-03 19:36:20,60.0
0.19,0.56,0.44,1042.38,24.4,-18.22,-38.79,-68.0,63.0,3.0,1.4,184.0,995.0,,722.51,470.29,-0.1,68.71,10.68,30.29,-0.01,0.0,0.0,1.0,2019-12-03 19:40:20,60.0
0.4,-0.23,-0.52,1045.97,24.71,-18.23,-38.79,18.55,26.25,3.0,1.4,180.0,995.0,,1143.77,738.18,0.09,36.76,-81.09,31.71,0.02,0.0,0.0,1.0,2019-12-03 19:45:20,60.0
-0.34,-0.01,0.74,1053.1,25.4,-18.24,-38.79,23.45,0.67,3.0,2.0,148.73,995.0,,742.89,523.24,0.06,6.9,124.3,32.05,0.09,0.0,0.0,1.0,2019-12-03 19:49:20,60.0
0.39,0.42,0.88,1043.87,24.3,-18.24,-38.79,47.4,58.18,3.0,2.1,236.8,995.0,,870.45,555.24,0.01,40.91,144.23,32.53,-0.0,0.0,0.0,1.0,2019-12-03 19:53:20,60.0
0.06,-0.62,-0.06,1044.35,24.1,-18.24,-38.8,40.0,44.4,3.0,2.2,125.0,995.0,,812.84,526.24,0.0,41.38,61.65,32.67,0.0,0.0,0.0,1.0,2019-12-03 19:58:20,60.0
0.36,0.37,0.11,1043.56,24.39,-18.25,-38.79,40.73,22.54,3.0,2.3,180.36,995.0,,972.3,632.08,0.09,21.57,47.81,32.82,-0.0,0.0,0.0,1.0,2019-12-03 20:02:20,60.0
0.25,0.58,0.76,1042.22,24.9,-18.25,-38.78,24.0,18.09,3.0,3.0,184.78,995.0,,740.18,476.95,-0.08,17.37,-18.24,33.36,-0.02,0.0,0.0,1.0,2019-12-03 20:07:20,60.0
0.36,0.45,0.81,1267.03,25.24,-18.26,-38.79,30.0,8.14,2.3,3.34,144.7,995.0,,1087.16,706.68,0.06,15.26,-14.79,34.13,2.22,0.7,0.7,1.0,2019-12-03 20:11:20,60.0
0.26,-0.12,-0.05,1046.41,24.8,-18.25,-38.79,-15.33,39.06,3.0,4.0,188.44,995.0,,1482.6,978.04,-0.08,26.93,-2.78,33.7,0.03,0.0,0.0,1.0,2019-12-03 20:15:20,60.0
0.3,1.79,0.87,1089.1,24.76,-18.23,-38.79,20.53,16.17,3.0,5.42,195.95,995.0,,4809.87,3151.88,3.69,16.27,55.8,31.48,0.45,0.11,0.32,1.0,2019-12-03 20:20:20,60.0
0.22,0.46,0.83,1369.62,25.16,-18.23,-38.79,11.22,48.22,3.0,7.41,290.35,995.0,,28947.89,19051.08,27.03,5.17,-58.24,31.44,3.25,0.77,2.31,1.0,2019-12-03 20:24:20,60.0
0.66,1.48,1.8,1046.0,24.6,-18.23,-38.79,-13.45,31.62,3.0,12.28,231.18,995.0,,920.3,592.06,0.08,27.24,14.15,30.95,0.02,0.0,0.0,1.0,2019-12-03 20:29:20,60.0
0.51,0.99,1.24,1046.2,24.62,-18.22,-38.77,-28.62,18.09,3.58,12.58,279.18,995.0,,11687.39,7596.31,12.58,18.16,35.98,29.64,0.02,0.0,0.0,1.0,2019-12-03 20:33:20,60.0
0.41,0.62,1.11,1046.41,24.83,-18.21,-38.76,11.47,38.14,4.66,3.91,333.9,995.0,,31765.51,20653.76,35.99,21.69,-72.85,28.33,0.03,0.0,0.0,1.0,2019-12-03 20:37:20,60.0
0.48,0.85,0.48,1046.35,24.92,-18.2,-38.76,14.0,25.18,4.0,4.2,268.8,995.0,,1092.04,700.84,0.02,19.59,4.5,27.58,0.02,0.0,0.0,1.0,2019-12-03 20:42:20,60.0
0.32,0.34,0.89,1045.82,24.62,-18.21,-38.76,13.6,18.5,4.0,5.08,274.6,994.8,,991.96,639.16,0.0,21.95,-45.26,27.67,0.02,0.0,0.0,1.0,2019-12-03 20:46:20,60.0
0.43,0.4,-0.2,1046.12,24.1,-18.19,-38.75,6.8,33.32,4.0,6.18,274.0,994.2,,920.71,592.16,0.0,30.68,21.44,25.94,0.02,0.0,0.0,1.0,2019-12-03 20:51:20,60.0
0.2,1.48,0.68,1046.36,24.9,-18.17,-38.74,18.0,45.22,3.2,7.24,243.6,995.0,,877.7,565.41,0.0,47.49,-2.3,22.91,0.02,0.0,0.0,1.0,2019-12-03 20:55:20,60.0
0.76,1.18,1.98,1046.07,25.4,-18.13,-38.74,2.4,46.7,4.0,7.02,232.8,995.0,,876.12,562.62,0.0,57.23,13.6,19.38,0.02,0.0,0.0,1.0,2019-12-03 20:59:20,60.0
0.19,0.1,-0.21,1046.1,25.6,-18.09,-38.73,-8.0,56.34,4.0,6.1,267.0,996.0,,912.2,592.54,0.0,41.57,2.32,14.92,0.02,0.0,0.0,1.0,2019-12-03 21:04:20,60.0
0.22,0.24,0.38,1046.58,25.9,-18.07,-38.73,8.0,63.0,4.0,5.1,274.8,995.8,,812.13,528.31,0.0,56.61,2.46,11.81,0.03,0.0,0.0,1.0,2019-12-03 21:08:20,60.0
0.22,0.21,0.68,1046.24,26.3,-18.02,-38.73,1.2,61.52,4.0,4.1,249.6,996.0,,771.44,501.39,0.0,58.1,0.63,7.44,0.02,0.0,0.0,1.0,2019-12-03 21:13:20,60.0
0.48,0.62,1.64,1046.21,26.4,-17.99,-38.72,0.0,43.73,4.0,3.3,276.4,996.0,,838.59,547.46,0.0,47.09,6.12,4.14,0.02,0.0,0.0,1.0,2019-12-03 21:17:20,60.0
0.62,0.95,1.69,1044.48,26.4,-17.97,-38.7,20.2,38.48,4.0,3.0,268.1,996.0,,821.7,534.65,0.0,42.53,-11.08,1.04,0.01,0.0,0.0,1.0,2019-12-03 21:22:20,60.0
