ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,Metadata,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.18,-0.44,0.37,1028.71,28.81,-18.22,-38.13,1.33,37.0,3.0,1.3,261.22,997.0,,677.21,505.08,-0.08,37.87,-23.33,66.21,-0.04,0.0,0.0,1.0,2019-10-01 15:21:09,60.0
0.73,0.27,2.36,1032.2,29.6,-18.23,-38.09,21.27,37.67,3.0,1.2,305.18,998.0,,810.63,597.96,0.06,35.93,4.19,70.58,-0.0,0.0,0.0,1.0,2019-10-01 15:28:09,60.0
0.9,0.26,1.78,1031.35,26.21,-18.23,-38.05,17.25,30.52,3.0,1.3,206.5,996.0,,785.14,570.04,-0.15,22.91,34.84,73.88,-0.01,0.0,0.0,1.0,2019-10-01 15:36:09,60.0
0.27,0.03,0.97,1033.33,25.05,-18.23,-38.05,4.16,0.0,3.62,2.46,288.69,995.0,,13625.12,10430.76,20.0,3.19,57.11,73.56,0.01,0.0,0.0,1.0,2019-10-01 15:44:09,60.0
0.38,0.0,0.94,1032.8,24.7,-18.23,-38.06,3.67,3.08,4.0,2.0,328.17,995.0,,737.72,572.44,0.17,2.72,110.12,73.43,0.0,0.0,0.0,1.0,2019-10-01 15:52:09,60.0
0.2,0.0,1.02,1033.51,24.8,-18.22,-38.06,-12.0,0.0,4.1,2.0,282.6,995.0,,624.7,496.48,0.0,6.48,-146.82,73.31,0.01,0.0,0.0,1.0,2019-10-01 16:00:09,60.0
0.2,0.3,0.79,1032.45,24.8,-18.25,-38.06,-17.4,4.44,3.2,2.18,310.0,995.0,,788.5,563.4,0.0,24.25,-14.85,74.52,0.0,0.0,0.0,1.0,2019-10-01 16:07:09,60.0
0.09,-0.01,1.1,1032.24,24.8,-18.25,-38.06,12.36,0.34,4.0,1.4,283.18,995.0,,689.13,544.74,0.08,1.15,39.77,74.35,-0.0,0.0,0.0,1.0,2019-10-01 16:15:09,60.0
0.14,0.05,-0.44,1028.54,24.52,-18.26,-38.05,33.33,36.38,4.0,1.4,334.83,995.0,,842.98,630.6,0.17,36.32,-1.12,75.33,-0.04,0.0,0.0,1.0,2019-10-01 16:23:09,60.0
0.25,0.0,1.06,1027.89,25.8,-18.26,-38.01,18.0,29.6,4.0,1.3,322.0,998.0,,643.72,484.69,-0.1,36.08,6.15,79.58,-0.04,0.0,0.0,1.0,2019-10-01 16:31:09,60.0
0.31,0.08,1.05,1031.92,25.69,-18.27,-38.0,7.6,0.0,4.0,1.3,280.5,995.0,,652.22,496.93,0.01,1.71,80.02,80.3,-0.0,0.0,0.0,1.0,2019-10-01 16:38:09,60.0
0.16,0.29,0.92,1031.98,25.11,-18.26,-37.98,17.4,43.66,3.0,2.2,326.3,995.0,,690.32,521.73,0.0,41.25,-10.2,82.05,-0.0,0.0,0.0,1.0,2019-10-01 16:46:09,60.0
-0.38,-0.14,0.9,1032.89,25.01,-18.24,-37.94,-12.2,3.33,4.0,1.2,281.6,995.0,,762.35,522.23,-0.01,7.85,141.01,85.07,0.0,0.0,0.0,1.0,2019-10-01 16:54:09,60.0
0.26,-0.01,1.16,1031.88,25.1,-18.24,-37.95,19.0,0.0,3.0,2.3,249.0,995.0,,638.49,499.76,0.01,7.52,100.0,84.86,-0.01,0.0,0.0,1.0,2019-10-01 17:02:09,60.0
0.31,0.06,1.0,1031.6,24.8,-18.24,-37.95,-20.0,0.0,3.0,2.3,281.0,995.0,,578.33,451.17,-0.1,23.53,-156.29,84.66,-0.01,0.0,0.0,1.0,2019-10-01 17:10:09,60.0
0.32,0.0,0.93,1032.12,25.0,-18.24,-37.95,8.55,0.0,4.0,1.1,275.09,995.0,,735.23,551.22,0.1,4.47,-53.72,84.45,-0.0,0.0,0.0,1.0,2019-10-01 17:17:09,60.0
0.31,0.0,0.81,1031.79,25.1,-18.24,-37.95,30.0,7.4,3.0,2.3,268.0,995.0,,642.24,496.54,0.0,6.59,99.48,84.23,-0.01,0.0,0.0,1.0,2019-10-01 17:25:09,60.0
0.32,-0.12,1.0,1027.69,24.3,-18.22,-37.96,51.0,29.23,3.9,2.27,273.5,994.0,,688.97,539.16,0.0,29.43,-155.18,82.76,-0.05,0.0,0.0,1.0,2019-10-01 17:33:09,60.0
0.32,0.0,1.04,1026.71,23.84,-18.19,-37.95,40.91,44.08,3.82,1.48,326.91,994.0,,761.55,574.17,0.08,50.47,-51.56,82.83,-0.06,0.0,0.0,1.0,2019-10-01 17:41:09,60.0
0.19,0.19,0.81,1031.45,24.4,-18.16,-37.94,8.0,44.4,3.0,1.3,253.0,994.0,,632.53,476.2,-0.1,62.92,1.34,82.67,-0.01,0.0,0.0,1.0,2019-10-01 17:48:09,60.0
0.12,0.12,0.81,1031.14,25.1,-18.14,-38.01,40.0,66.7,3.0,1.3,254.0,995.0,,645.96,469.27,-0.2,67.32,-7.96,75.34,-0.01,0.0,0.0,1.0,2019-10-01 17:56:09,60.0
0.08,-0.23,0.54,1031.27,26.19,-18.12,-38.08,0.0,62.52,3.57,2.09,332.95,995.0,,19872.01,14761.72,26.33,57.34,4.25,67.74,-0.01,0.0,0.0,1.0,2019-10-01 18:04:09,60.0
0.69,0.45,2.35,1031.58,26.4,-18.11,-38.15,7.4,55.97,3.9,2.03,327.5,995.1,,699.06,527.85,0.01,58.04,-31.09,60.1,-0.01,0.0,0.0,1.0,2019-10-01 18:12:09,60.0
0.02,0.53,0.67,1030.92,26.49,-18.08,-38.21,-3.56,49.43,4.0,2.0,314.56,996.0,,714.98,524.47,-0.09,54.82,-6.02,52.41,-0.01,0.0,0.0,1.0,2019-10-01 18:20:09,60.0
0.05,-0.08,0.6,1043.13,26.82,-18.06,-38.27,-38.33,63.0,2.21,5.28,314.54,995.79,,9214.7,6873.35,11.37,58.69,-10.79,46.28,0.11,0.0,0.0,1.0,2019-10-01 18:27:09,60.0
0.08,0.42,0.74,1031.12,24.7,-18.05,-38.32,28.22,58.48,3.0,1.4,292.56,995.0,,626.86,476.47,-0.08,64.79,-5.14,40.53,-0.01,0.0,0.0,1.0,2019-10-01 18:35:09,60.0
0.0,-0.19,0.74,1032.13,25.03,-18.04,-38.37,7.8,2.59,2.7,2.07,242.6,995.0,,593.51,500.05,0.0,4.33,41.56,35.24,-0.0,0.0,0.0,1.0,2019-10-01 18:43:09,60.0
0.15,0.12,0.38,1027.58,23.4,-18.01,-38.43,64.8,61.52,3.0,3.0,303.8,994.0,,886.38,653.24,0.16,64.25,4.96,28.17,-0.05,0.0,0.0,1.0,2019-10-01 18:51:09,60.0
0.13,0.19,0.71,1028.14,23.83,-18.01,-38.45,33.2,66.7,3.0,4.0,314.1,994.0,,740.45,553.44,0.03,66.02,-16.42,26.32,-0.04,0.0,0.0,1.0,2019-10-01 18:58:09,60.0
-0.28,0.14,1.03,1032.12,24.72,-18.0,-38.49,56.0,0.0,3.0,2.6,236.75,995.0,,568.58,439.62,-0.13,3.16,-84.33,22.17,-0.0,0.0,0.0,1.0,2019-10-01 19:06:09,60.0
0.14,0.01,0.92,1031.22,24.0,-18.0,-38.52,11.2,65.22,3.0,11.38,307.8,994.0,,696.04,530.47,0.0,67.73,4.07,18.67,-0.01,0.0,0.0,1.0,2019-10-01 19:14:09,60.0
0.07,0.06,0.79,1031.23,24.08,-17.98,-38.6,26.33,62.06,3.58,8.35,296.16,994.0,,16746.38,12572.58,21.86,61.88,14.61,10.22,-0.01,0.0,0.0,1.0,2019-10-01 19:22:09,60.0
0.12,-0.01,0.06,1023.94,23.3,-17.97,-38.68,53.2,70.03,3.0,1.3,264.9,994.0,,749.51,564.16,0.0,66.18,-0.21,1.93,-0.08,0.0,0.0,1.0,2019-10-01 19:30:09,60.0
