ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,Metadata,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.44,-0.06,-0.62,1033.02,24.8,-17.95,-38.54,12.0,33.3,5.0,1.1,283.0,994.0,,1125.34,801.99,0.1,38.08,124.47,16.83,-0.05,0.0,0.0,1.0,2019-10-01 17:45:30,60.0
0.75,0.0,2.0,1034.49,25.4,-17.95,-38.54,8.0,33.3,4.0,1.3,249.0,994.0,,968.01,703.01,0.1,40.83,-67.51,16.48,-0.03,0.0,0.0,1.0,2019-10-01 17:51:30,60.0
0.76,-0.29,1.88,1031.17,26.29,-17.95,-38.53,62.2,29.97,3.9,1.31,222.6,995.0,,735.32,532.18,0.0,45.47,-26.71,17.14,-0.07,0.0,0.0,1.0,2019-10-01 17:57:30,60.0
0.7,-0.69,0.99,1032.7,25.5,-17.95,-38.56,-3.6,56.71,4.1,1.28,198.1,994.9,,890.5,633.85,0.0,70.67,-6.39,14.32,-0.05,0.0,0.0,1.0,2019-10-01 18:03:30,60.0
1.0,-0.56,2.44,1030.49,26.6,-17.91,-38.58,62.0,37.0,4.0,1.3,225.0,995.0,,866.74,615.9,0.1,25.89,-54.63,13.49,-0.07,0.0,0.0,1.0,2019-10-01 18:09:30,60.0
0.31,-0.06,-0.44,1031.21,26.9,-17.9,-38.56,44.0,33.3,4.0,1.3,225.0,995.0,,720.23,525.11,0.0,36.29,-49.04,15.77,-0.07,0.0,0.0,1.0,2019-10-01 18:15:30,60.0
0.94,0.06,2.19,1032.7,27.1,-17.91,-38.54,36.0,55.6,4.0,1.2,216.0,995.0,,970.28,685.28,0.0,44.02,104.25,17.38,-0.05,0.0,0.0,1.0,2019-10-01 18:21:30,60.0
0.14,-0.29,0.75,1037.4,25.8,-17.91,-38.54,-0.8,0.0,4.9,1.21,241.6,994.0,,639.42,478.85,0.0,2.82,-13.46,17.2,-0.0,0.0,0.0,1.0,2019-10-01 18:27:30,60.0
0.38,0.06,-0.5,1030.62,23.7,-17.9,-38.57,34.0,48.2,4.0,1.3,257.0,993.0,,956.67,677.23,0.1,54.78,5.0,14.82,-0.07,0.0,0.0,1.0,2019-10-01 18:34:30,60.0
0.54,-0.31,1.29,1030.58,23.6,-17.9,-38.61,54.0,66.33,4.9,1.22,253.9,993.0,,810.84,582.1,0.0,70.27,-1.29,11.03,-0.07,0.0,0.0,1.0,2019-10-01 18:40:30,60.0
0.24,-0.09,-0.89,1036.05,25.23,-17.9,-38.63,7.64,29.94,4.0,1.4,271.64,994.0,,1002.73,712.94,0.08,41.09,6.62,9.61,-0.02,0.0,0.0,1.0,2019-10-01 18:46:30,60.0
0.02,-0.18,0.21,1030.79,24.8,-17.9,-38.63,25.8,29.6,4.8,1.37,252.9,994.0,,755.28,551.88,0.0,26.25,5.33,10.08,-0.07,0.0,0.0,1.0,2019-10-01 18:52:30,60.0
0.31,-0.03,1.03,1031.48,25.39,-17.92,-38.61,52.17,32.99,3.0,2.3,196.17,994.92,,592.58,432.58,-0.17,59.38,-23.44,10.82,-0.06,0.0,0.0,1.0,2019-10-01 18:58:30,60.0
1.19,-0.47,1.91,1031.94,25.49,-17.92,-38.6,38.75,30.52,4.0,3.0,220.25,994.0,,730.06,525.05,-0.15,17.48,-107.35,10.72,-0.06,0.0,0.0,1.0,2019-10-01 19:04:30,60.0
0.71,-0.14,1.67,1036.29,25.12,-17.93,-38.61,12.6,34.41,4.0,3.3,255.1,994.0,,1019.0,723.95,0.0,17.09,-101.56,9.31,-0.02,0.0,0.0,1.0,2019-10-01 19:10:30,60.0
0.17,0.14,0.26,1371.32,23.97,-17.93,-38.63,39.42,63.09,3.91,4.13,266.94,993.09,,27532.86,19591.72,29.99,16.8,107.24,8.08,3.32,0.91,0.91,1.0,2019-10-01 19:16:30,60.0
-0.06,-0.06,0.69,1032.15,24.59,-17.95,-38.69,32.67,59.3,4.0,5.3,203.56,994.0,,664.79,481.06,-0.09,55.23,-20.47,1.61,-0.06,0.0,0.0,1.0,2019-10-01 19:23:30,60.0
