ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,Metadata,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.0,0.01,0.75,1002.91,25.1,-19.53,-39.41,21.59,0.0,4.97,1.3,313.44,989.0,,2928.53,2528.1,-0.0,2.13,-53.43,190.06,0.12,0.0,0.0,5.0,2022-09-25 15:09:03,60.0
-0.18,-0.0,0.38,1000.54,22.5,-19.53,-39.41,39.87,33.3,3.02,2.09,336.93,989.0,,4799.02,3662.14,0.03,31.1,17.64,189.9,0.09,0.0,0.0,5.0,2022-09-25 15:50:03,60.0
0.56,0.34,2.97,999.66,23.1,-19.6,-39.45,29.21,26.02,3.0,2.1,319.26,989.0,,4169.43,3230.04,0.0,34.85,-42.53,198.43,0.08,0.0,0.0,5.0,2022-09-25 16:31:03,60.0
0.56,-0.19,2.44,999.45,22.4,-19.7,-39.53,32.0,55.6,3.0,6.0,310.0,989.0,,4262.92,3337.22,0.03,65.79,14.26,211.88,0.08,0.0,0.0,5.0,2022-09-25 17:12:03,60.0
-0.05,0.14,1.18,1031.89,22.05,-19.76,-39.66,9.74,43.51,3.27,9.83,311.09,988.27,,45662.37,35465.3,9.78,48.44,12.5,224.07,0.41,0.0,0.0,5.0,2022-09-25 17:54:03,60.0
-0.19,0.19,0.94,1002.1,21.4,-19.83,-39.79,0.34,0.06,4.0,1.1,302.25,989.0,,3424.38,2608.4,-0.0,1.12,-114.17,236.9,0.11,0.0,0.0,5.0,2022-09-25 18:35:03,60.0
0.0,0.01,0.94,1002.43,21.2,-19.83,-39.78,-169.08,0.0,3.0,11.32,303.62,988.0,,3084.63,2623.68,0.0,9.4,97.45,236.44,0.11,0.0,0.0,5.0,2022-09-25 19:16:03,60.0
-0.01,0.18,0.74,1004.13,21.4,-19.84,-39.73,9.8,0.19,5.85,0.44,313.9,988.0,,2868.01,2638.15,0.0,1.16,25.04,235.19,0.13,0.0,0.0,5.0,2022-09-25 19:57:03,60.0
-0.02,-0.14,0.61,1004.62,21.41,-19.84,-39.73,-0.69,0.0,4.93,1.45,329.13,988.0,,4093.97,3140.99,-0.03,1.31,-152.97,234.7,0.13,0.0,0.0,5.0,2022-09-25 20:38:03,60.0
0.19,-0.18,0.75,1004.65,22.0,-19.83,-39.72,-33.34,10.98,3.0,25.98,285.28,988.0,,3302.76,2613.67,0.01,10.6,-169.07,234.14,0.13,0.0,0.0,5.0,2022-09-25 21:19:03,60.0
0.25,-0.12,0.81,1005.67,22.1,-19.83,-39.72,13.89,0.0,3.99,1.47,302.6,989.0,,4323.31,3494.93,0.36,0.92,5.35,233.67,0.14,0.0,0.0,5.0,2022-09-25 22:00:03,60.0
0.0,0.0,0.75,1007.78,21.9,-19.83,-39.71,24.0,0.0,4.0,2.0,298.0,989.0,,3304.04,2671.03,0.03,0.64,74.48,233.23,0.16,0.0,0.0,5.0,2022-09-25 22:41:03,60.0
0.19,-0.01,0.76,1006.98,22.0,-19.84,-39.69,8.1,0.0,4.0,1.1,309.89,988.05,,3177.34,2569.98,0.0,1.5,-61.66,232.89,0.16,0.0,0.0,5.0,2022-09-25 23:22:03,60.0
0.19,-0.19,0.57,1007.17,22.3,-19.84,-39.66,4.0,0.0,3.0,3.2,313.22,989.0,,3267.5,2603.64,0.02,1.08,-5.87,232.36,0.16,0.0,0.0,5.0,2022-09-26 00:03:03,60.0
0.0,-0.37,0.93,1008.65,22.4,-19.85,-39.64,2.53,14.62,3.0,6.2,300.32,989.0,,4143.3,3150.26,0.0,6.58,172.92,231.74,0.17,0.0,0.0,5.0,2022-09-26 00:44:03,60.0
0.19,-0.18,0.75,1008.66,22.5,-19.85,-39.63,26.13,0.25,3.07,1.39,237.2,989.0,,3157.52,2486.39,-0.03,1.92,-31.69,231.11,0.17,0.0,0.0,5.0,2022-09-26 01:25:03,60.0
0.02,-0.18,0.73,1009.53,22.6,-19.85,-39.61,-7.0,0.0,5.0,1.1,194.4,988.95,,3361.37,2573.06,0.0,1.14,15.33,230.4,0.18,0.0,0.0,5.0,2022-09-26 02:06:03,60.0
0.18,0.0,0.74,1009.81,22.5,-19.85,-39.59,3.39,0.0,5.85,1.15,318.53,988.05,,3330.95,2595.91,0.01,0.86,-49.94,229.55,0.19,0.0,0.0,5.0,2022-09-26 02:47:03,60.0
0.19,-0.19,0.76,1008.81,22.7,-19.84,-39.59,-6.3,0.0,3.0,2.3,265.1,989.0,,3398.42,2561.13,0.0,0.95,-56.68,229.01,0.18,0.0,0.0,5.0,2022-09-26 03:28:03,60.0
0.19,-0.18,0.76,1008.67,22.7,-19.84,-39.59,-5.64,0.0,3.07,1.3,210.61,988.93,,3328.32,2565.92,0.0,0.83,91.99,228.52,0.17,0.0,0.0,5.0,2022-09-26 04:09:03,60.0
0.19,-0.18,0.77,1009.28,22.66,-19.83,-39.59,14.58,1.88,4.9,1.26,244.24,988.05,,5672.7,4306.02,0.01,2.41,143.05,228.17,0.18,0.0,0.0,5.0,2022-09-26 04:51:03,60.0
0.19,-0.18,0.93,1008.65,22.7,-19.83,-39.58,-15.07,0.25,3.93,1.28,238.87,989.0,,3381.91,2540.39,0.0,0.75,59.37,227.54,0.17,0.0,0.0,5.0,2022-09-26 05:32:03,60.0
0.18,-0.19,0.75,1008.56,22.7,-19.83,-39.58,-39.33,0.0,3.07,1.3,231.73,988.93,,3340.22,2518.4,-0.02,1.18,2.39,227.23,0.17,0.0,0.0,5.0,2022-09-26 06:13:03,60.0
0.19,0.56,0.56,1008.13,22.4,-19.83,-39.58,-6.0,0.0,3.0,2.3,271.0,988.0,,3386.05,2626.29,0.0,1.13,34.33,226.78,0.17,0.0,0.0,5.0,2022-09-26 06:54:03,60.0
0.19,-0.01,0.58,1009.24,22.8,-19.82,-39.58,1.34,0.0,4.0,1.3,240.66,989.0,,3207.2,2510.61,-0.02,0.42,68.94,226.55,0.18,0.0,0.0,5.0,2022-09-26 07:35:03,60.0
0.0,-0.18,0.76,1008.54,22.31,-19.82,-39.57,-19.0,0.0,4.0,2.02,276.3,989.0,,3434.32,2611.49,-0.02,0.4,-53.6,225.79,0.17,0.0,0.0,5.0,2022-09-26 08:16:03,60.0
0.18,-0.18,-0.56,1008.68,21.59,-19.73,-39.6,16.21,44.79,4.0,1.14,295.21,989.0,,4170.02,3240.17,-0.02,7.33,59.09,218.62,0.17,0.0,0.0,5.0,2022-09-26 08:57:03,60.0
0.0,-0.18,0.74,1009.8,21.8,-19.68,-39.6,0.14,0.0,4.0,1.2,237.0,988.03,,4968.42,3835.13,0.02,0.56,109.33,212.9,0.18,0.0,0.0,5.0,2022-09-26 09:38:03,60.0
0.18,0.18,1.12,1009.66,22.0,-19.68,-39.6,-9.0,0.0,3.0,9.4,305.32,989.0,,2833.76,2576.29,0.0,2.8,144.96,212.59,0.18,0.0,0.0,5.0,2022-09-26 10:19:03,60.0
0.0,0.0,0.94,1010.07,22.8,-19.67,-39.6,8.0,0.0,3.0,5.0,280.0,989.0,,3023.52,2697.33,0.05,1.53,26.55,212.34,0.19,0.0,0.0,5.0,2022-09-26 11:00:03,60.0
0.53,-0.01,1.62,1009.66,24.1,-19.53,-39.5,3.1,51.72,4.05,1.24,272.6,989.0,,3436.87,2750.92,0.0,50.6,-0.21,193.3,0.18,0.0,0.0,5.0,2022-09-26 11:41:03,60.0
0.54,-0.51,1.95,1008.95,26.0,-19.29,-39.32,8.53,44.4,4.0,1.95,277.47,989.0,,3538.08,2830.47,-0.02,46.44,-4.69,161.55,0.18,0.0,0.0,5.0,2022-09-26 12:22:03,60.0
-0.01,-0.01,0.88,1007.62,26.3,-19.04,-39.17,8.3,37.37,4.0,2.1,341.7,990.0,,3680.02,2933.99,0.0,42.64,6.86,129.41,0.16,0.0,0.0,5.0,2022-09-26 13:03:03,60.0
0.36,-0.37,1.64,1006.02,28.0,-18.79,-39.03,-24.78,47.82,3.03,2.1,314.24,991.0,,3915.57,3065.21,0.02,46.54,3.48,97.62,0.15,0.0,0.0,5.0,2022-09-26 13:44:03,60.0
-0.17,-0.17,0.33,1006.46,28.54,-18.53,-38.91,-0.07,49.0,3.0,1.45,321.83,990.78,,99667.37,77808.95,25.16,47.22,9.68,66.68,0.15,0.0,0.0,5.0,2022-09-26 14:25:03,60.0
0.0,-0.29,0.61,1004.56,28.45,-18.29,-38.74,-9.76,43.74,3.46,1.88,341.13,990.27,,85704.58,66867.94,21.29,47.27,2.63,36.37,0.13,0.0,0.0,5.0,2022-09-26 15:06:03,60.0
0.18,-0.18,1.48,1002.09,25.6,-17.98,-38.7,18.03,62.62,3.0,4.2,341.92,989.02,,4353.8,3346.0,0.03,58.15,2.98,2.13,0.11,0.0,0.0,5.0,2022-09-26 15:48:03,60.0
