ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,Metadata,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.64,-0.09,1.91,1145.32,26.26,-17.18,-38.37,29.59,52.62,3.47,10.34,351.59,994.47,,25559.77,18839.69,3.44,34.29,-36.69,93.5,1.21,0.47,0.47,1.0,2022-09-23 16:36:02,60.0
1.1,0.29,-0.2,1064.47,28.08,-17.2,-38.37,15.71,43.83,4.0,2.44,351.24,995.85,,44804.29,32876.31,6.78,10.85,17.19,91.51,0.4,0.15,0.15,1.0,2022-09-23 16:47:02,60.0
0.13,-0.12,0.92,1024.59,27.2,-17.22,-38.38,-1.93,62.25,4.0,1.4,356.68,996.0,,5043.95,3765.41,-0.03,39.99,-27.15,89.82,0.0,0.0,0.0,1.0,2022-09-23 16:57:02,60.0
0.0,0.37,0.76,1025.37,26.8,-17.23,-38.38,-30.46,32.88,3.0,6.31,346.79,995.0,,4836.04,3591.42,0.02,21.33,-174.4,88.35,0.01,0.0,0.0,1.0,2022-09-23 17:08:02,60.0
0.0,0.18,1.12,1024.9,26.59,-17.24,-38.39,-23.57,18.38,3.0,4.1,347.22,995.0,,5230.12,3854.27,0.0,23.69,-94.02,86.63,0.01,0.0,0.0,1.0,2022-09-23 17:18:02,60.0
0.19,-0.37,0.94,1023.85,26.6,-17.26,-38.39,-7.32,63.36,3.0,3.2,339.37,995.98,,5098.01,3796.17,0.03,39.35,55.13,84.75,-0.0,0.0,0.0,1.0,2022-09-23 17:29:02,60.0
0.38,-0.38,-0.56,1022.18,28.9,-17.29,-38.36,16.0,55.6,3.0,3.0,343.0,996.0,,4952.46,3709.78,0.0,52.45,-4.99,83.57,-0.02,0.0,0.0,1.0,2022-09-23 17:39:02,60.0
-0.36,-0.18,0.57,1021.67,29.0,-17.29,-38.32,-10.03,33.06,3.0,3.0,255.26,997.0,,4850.76,3586.27,-0.02,11.41,34.58,84.31,-0.03,0.0,0.0,1.0,2022-09-23 17:50:02,60.0
0.03,0.34,1.01,1024.25,27.85,-17.28,-38.31,23.64,27.4,3.05,3.12,300.35,995.91,,9950.46,7375.47,0.95,22.51,-23.95,86.59,-0.0,0.0,0.0,1.0,2022-09-23 18:00:02,60.0
0.3,-0.03,1.85,1024.61,28.34,-17.28,-38.34,19.68,43.94,3.54,2.23,315.2,994.92,,62411.83,46248.18,11.46,21.1,-96.97,84.72,0.0,0.0,0.0,1.0,2022-09-23 18:11:02,60.0
0.56,-0.37,2.61,1024.94,28.79,-17.29,-38.37,16.08,58.97,3.99,1.42,328.71,994.02,,110103.98,81587.01,21.01,19.83,-163.35,83.01,0.01,0.0,0.0,1.0,2022-09-23 18:21:02,60.0
0.19,-0.19,0.75,1022.24,25.9,-17.32,-38.46,20.0,70.4,5.0,1.2,326.0,995.0,,5633.0,4162.25,0.03,59.6,-16.53,75.92,-0.02,0.0,0.0,1.0,2022-09-23 18:32:02,60.0
-0.18,0.01,0.37,1020.31,26.4,-17.34,-38.53,31.77,55.41,5.0,1.2,330.08,995.0,,4829.86,3560.84,0.0,47.36,70.5,71.72,-0.04,0.0,0.0,1.0,2022-09-23 18:43:02,60.0
0.38,-0.36,1.35,1021.04,27.0,-17.34,-38.56,20.1,48.07,5.0,1.2,302.32,994.97,,5166.53,3798.58,-0.0,24.71,29.17,71.23,-0.03,0.0,0.0,1.0,2022-09-23 18:53:02,60.0
0.58,0.0,-0.5,1030.43,27.37,-17.33,-38.6,3.3,25.78,4.98,1.36,266.37,995.0,,5252.83,3899.37,0.0,5.98,18.83,71.68,0.06,0.02,0.03,1.0,2022-09-23 19:04:02,60.0
0.73,0.37,2.38,1019.62,25.91,-17.32,-38.61,40.46,39.73,4.03,1.98,276.69,994.03,,5016.13,3724.82,0.0,11.9,-65.7,72.15,-0.05,0.0,0.0,1.0,2022-09-23 19:14:02,60.0
0.18,-0.56,0.9,1020.61,26.5,-17.32,-38.61,33.87,29.23,4.0,3.3,343.02,995.0,,5176.58,3890.36,0.02,4.87,15.82,72.27,-0.04,0.0,0.0,1.0,2022-09-23 19:25:02,60.0
0.57,-0.18,-0.71,1020.22,26.8,-17.32,-38.62,0.0,55.04,4.02,2.1,297.1,995.0,,5379.42,3952.02,0.0,9.25,-86.88,72.35,-0.04,0.0,0.0,1.0,2022-09-23 19:35:02,60.0
0.01,-0.37,0.78,1023.29,25.4,-17.33,-38.61,8.07,29.47,4.98,2.3,320.51,994.0,,5626.79,4170.59,-0.0,7.8,-46.75,70.92,-0.01,0.0,0.0,1.0,2022-09-23 19:46:02,60.0
0.38,0.0,1.31,1021.79,25.6,-17.35,-38.6,42.0,51.9,4.0,3.3,314.0,994.0,,4981.4,3755.64,0.0,18.53,-14.01,69.34,-0.02,0.0,0.0,1.0,2022-09-23 19:56:02,60.0
0.0,0.13,0.93,1023.42,26.01,-17.41,-38.7,-24.17,79.31,3.32,6.7,352.17,994.68,,44636.78,32962.91,7.32,72.95,-3.26,62.08,-0.01,0.0,0.0,1.0,2022-09-23 20:07:02,60.0
0.37,-0.0,-0.35,1018.73,25.5,-17.49,-38.78,40.89,88.96,3.0,12.28,326.59,993.98,,5347.45,3961.37,0.02,91.91,-7.66,53.26,-0.06,0.0,0.0,1.0,2022-09-23 20:17:02,60.0
0.16,-0.34,0.08,1023.97,25.03,-17.51,-38.79,3.56,30.99,3.83,4.47,357.0,994.0,,33140.27,24392.99,5.14,9.77,82.41,51.67,-0.0,0.0,0.0,1.0,2022-09-23 20:28:02,60.0
0.18,0.19,-1.65,1020.95,24.8,-17.53,-38.8,4.03,85.2,3.97,1.21,322.08,994.0,,5394.07,3961.67,-0.02,76.3,16.49,49.16,-0.03,0.0,0.0,1.0,2022-09-23 20:38:02,60.0
0.56,-0.75,1.88,1021.6,25.4,-17.67,-38.83,18.0,92.6,4.0,1.3,365.0,994.0,,5071.11,3734.96,0.02,87.31,-8.33,35.52,-0.03,0.0,0.0,1.0,2022-09-23 20:49:02,60.0
0.38,-0.18,0.93,1023.14,25.6,-17.77,-38.81,15.61,51.84,3.02,1.99,299.79,994.0,,4694.91,3539.27,-0.02,63.66,-8.86,24.47,-0.01,0.0,0.0,1.0,2022-09-23 20:59:02,60.0
0.19,-0.19,0.94,1023.22,25.7,-17.87,-38.76,2.0,77.8,4.0,2.1,319.0,994.0,,4357.49,3268.04,-0.13,61.66,-5.28,12.58,-0.01,0.0,0.0,1.0,2022-09-23 21:10:02,60.0
0.56,0.56,3.19,1023.76,26.2,-17.96,-38.71,26.0,48.2,3.0,3.2,350.0,995.0,,5234.15,3886.63,0.02,56.82,7.64,1.51,-0.01,0.0,0.0,1.0,2022-09-23 21:21:02,60.0
