ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,Metadata,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.38,-0.19,1.1,1033.02,23.79,-18.65,-39.08,27.42,0.0,3.71,1.66,332.31,993.0,,4177.02,3031.94,0.06,1.26,-60.9,86.44,0.09,0.0,0.0,2.0,2022-09-26 03:35:15,60.0
0.0,-0.19,1.08,1032.41,23.72,-18.66,-39.08,1.53,0.0,5.0,1.3,219.7,993.0,,3555.02,2906.13,0.0,1.4,-84.55,87.66,0.08,0.0,0.0,2.0,2022-09-26 04:18:15,60.0
0.14,-0.19,0.75,1030.73,23.9,-18.66,-39.08,-14.5,0.93,3.25,1.82,183.5,993.0,,3416.76,2881.98,0.0,1.43,66.72,87.33,0.06,0.0,0.0,2.0,2022-09-26 05:00:15,60.0
0.23,-0.19,0.94,1031.47,23.72,-18.65,-39.09,-27.5,0.0,3.75,1.5,230.5,993.0,,3819.68,2843.05,0.0,0.92,70.31,87.02,0.07,0.0,0.0,2.0,2022-09-26 05:43:15,60.0
0.38,-0.19,0.79,1030.44,23.8,-18.67,-39.08,-8.77,0.0,3.0,3.1,305.5,993.0,,4023.95,2833.56,-0.01,1.11,-77.38,88.4,0.06,0.0,0.0,2.0,2022-09-26 06:26:15,60.0
0.23,-0.19,0.79,1029.53,23.8,-18.7,-39.08,8.27,0.8,3.0,2.1,274.8,993.0,,4079.57,2866.1,0.0,0.66,-74.75,91.29,0.05,0.0,0.0,2.0,2022-09-26 07:09:15,60.0
0.19,-0.19,0.8,1029.25,23.62,-18.74,-39.08,21.08,0.0,4.0,1.2,208.49,993.0,,4012.1,2847.1,-0.01,1.25,172.16,95.13,0.05,0.0,0.0,2.0,2022-09-26 07:51:15,60.0
0.75,0.19,1.42,1026.47,21.88,-18.84,-39.13,57.97,32.5,3.0,2.53,320.03,992.0,,4940.8,3693.25,0.0,23.36,80.73,107.79,0.02,0.0,0.0,2.0,2022-09-26 08:34:15,60.0
0.04,-0.19,1.39,1024.67,22.8,-18.83,-39.12,11.2,35.52,3.0,3.12,297.4,993.0,,4834.09,3594.61,-0.01,28.89,-2.06,106.56,0.0,0.0,0.0,2.0,2022-09-26 09:17:15,60.0
0.0,0.18,0.76,1025.98,22.75,-18.83,-39.1,-15.02,25.98,3.0,2.39,275.4,993.02,,6010.32,4510.62,0.21,23.01,-37.83,105.48,0.02,0.0,0.0,2.0,2022-09-26 10:00:15,60.0
0.34,-0.49,1.42,1026.05,24.2,-18.87,-39.1,21.3,33.3,2.21,4.03,319.71,993.0,,4722.49,3553.69,-0.03,21.18,-96.24,109.21,0.02,0.0,0.0,2.0,2022-09-26 10:42:15,60.0
0.0,0.0,0.58,1026.24,24.99,-18.96,-39.13,93.57,51.1,3.0,9.6,349.17,997.13,,4998.63,3806.59,-0.01,56.5,-4.06,119.72,0.02,0.0,0.0,2.0,2022-09-26 11:25:15,60.0
0.25,0.1,-0.35,1029.75,25.3,-19.12,-39.13,-8.79,41.55,2.46,5.28,341.82,994.0,,4157.55,3247.53,-0.02,39.96,5.86,136.99,0.05,0.0,0.0,2.0,2022-09-26 12:08:15,60.0
0.0,-0.29,1.03,1031.8,24.14,-19.35,-39.15,1.69,45.8,4.0,3.1,334.12,993.0,,31564.9,23233.46,5.56,27.26,15.59,161.39,0.07,0.0,0.0,2.0,2022-09-26 12:51:15,60.0
-0.19,0.04,1.09,1028.71,24.56,-19.58,-39.29,-9.18,0.0,4.0,2.3,242.69,993.0,,4025.34,3210.08,-0.02,1.34,-7.24,190.32,0.04,0.0,0.0,2.0,2022-09-26 13:33:15,60.0
0.19,-0.14,0.94,1028.96,24.82,-19.58,-39.29,-4.6,0.0,5.0,1.1,232.83,994.0,,3753.85,2899.24,0.0,1.14,72.19,190.01,0.05,0.0,0.0,2.0,2022-09-26 14:16:15,60.0
0.14,-0.14,1.08,1027.61,24.1,-19.57,-39.29,7.25,0.0,5.0,1.4,319.97,992.23,,3751.11,2893.69,0.0,1.67,-79.36,189.05,0.03,0.0,0.0,2.0,2022-09-26 14:59:15,60.0
0.19,-0.19,0.68,1027.27,24.6,-19.55,-39.27,-1.6,0.0,4.0,2.3,312.4,993.0,,3347.88,2734.08,-0.03,1.85,14.8,186.03,0.03,0.0,0.0,2.0,2022-09-26 15:42:15,60.0
0.14,-0.38,0.89,1026.51,24.18,-19.54,-39.27,-5.5,0.0,4.0,2.15,192.25,994.0,,3848.26,2840.03,-0.02,1.81,-90.95,185.25,0.02,0.0,0.0,2.0,2022-09-26 16:24:15,60.0
0.19,-0.14,-0.61,1024.4,22.9,-19.55,-39.25,27.5,26.82,5.0,1.33,341.0,993.0,,5373.96,4065.71,0.0,25.55,32.46,186.13,0.0,0.0,0.0,2.0,2022-09-26 17:07:15,60.0
0.05,-0.05,0.75,1025.52,26.6,-19.35,-39.26,4.59,49.15,4.25,1.25,214.41,995.0,,4319.01,3313.59,0.0,49.98,5.33,165.14,0.01,0.0,0.0,2.0,2022-09-26 17:50:15,60.0
0.15,-0.27,1.23,1025.63,26.68,-19.06,-39.2,6.83,52.73,5.0,1.12,343.36,997.33,,4448.56,3395.17,-0.01,49.96,-4.44,132.61,0.01,0.0,0.0,2.0,2022-09-26 18:33:15,60.0
0.04,0.0,1.08,1024.91,23.86,-18.79,-39.11,23.14,38.21,4.0,2.38,335.91,993.0,,5879.83,4386.28,-0.01,25.37,27.97,102.38,0.01,0.0,0.0,2.0,2022-09-26 19:15:15,60.0
0.04,-0.19,0.94,1026.26,23.8,-18.8,-39.11,56.51,0.0,4.0,3.3,313.0,992.78,,4829.72,3670.33,-0.0,2.53,-46.65,102.45,0.02,0.0,0.0,2.0,2022-09-26 19:58:15,60.0
0.05,-0.05,0.28,1026.48,23.65,-18.75,-39.1,6.03,25.11,5.0,1.2,303.43,993.0,,5208.92,3719.17,0.0,32.77,-2.15,97.58,0.02,0.0,0.0,2.0,2022-09-26 20:41:15,60.0
0.14,-0.19,0.75,1027.05,24.1,-18.76,-39.1,8.0,0.0,3.75,1.48,241.0,993.0,,3816.34,2812.73,-0.02,1.02,-15.06,97.91,0.03,0.0,0.0,2.0,2022-09-26 21:24:15,60.0
0.19,-0.19,0.75,1027.89,24.1,-18.76,-39.1,19.11,0.0,3.25,1.9,247.2,993.0,,5868.68,4210.66,0.0,2.0,-8.83,98.41,0.04,0.0,0.0,2.0,2022-09-26 22:06:15,60.0
0.42,-0.57,1.41,1027.3,24.42,-18.71,-39.06,2.89,41.61,3.75,1.22,264.38,993.0,,5186.81,3740.9,0.0,37.41,1.34,91.1,0.03,0.0,0.0,2.0,2022-09-26 22:49:15,60.0
0.19,-0.33,0.7,1027.95,25.0,-18.54,-38.87,-6.0,37.0,5.25,1.05,243.25,994.0,,5159.38,3730.3,0.0,40.91,0.46,66.84,0.04,0.0,0.0,2.0,2022-09-26 23:32:15,60.0
0.14,-0.19,0.94,1029.06,24.38,-18.43,-38.74,-5.02,2.79,4.0,1.55,306.7,993.0,,4079.64,2998.3,-0.03,0.96,-70.26,52.32,0.05,0.0,0.0,2.0,2022-09-27 00:15:15,60.0
0.58,-0.04,2.21,1027.99,24.72,-18.33,-38.75,4.24,47.36,3.78,4.14,316.9,994.0,,5187.05,3766.71,-0.0,43.99,11.46,41.6,0.04,0.0,0.0,2.0,2022-09-27 00:57:15,60.0
0.19,-0.0,0.94,1029.69,24.8,-18.31,-38.75,-5.78,0.03,5.0,1.42,318.96,993.01,,42702.98,31564.35,6.19,1.09,-8.24,38.83,0.05,0.0,0.0,2.0,2022-09-27 01:40:15,60.0
0.19,-0.19,0.75,1028.08,24.32,-18.31,-38.75,25.51,0.0,4.0,1.12,236.16,993.25,,5414.96,4073.53,0.0,0.79,130.67,38.55,0.04,0.0,0.0,2.0,2022-09-27 02:23:15,60.0
0.1,-0.19,-0.24,1027.18,24.1,-18.3,-38.75,3.07,53.63,4.0,1.35,284.97,993.0,,7601.99,5472.04,0.0,48.56,-28.97,37.58,0.03,0.0,0.0,2.0,2022-09-27 03:06:15,60.0
0.14,-0.33,0.49,1022.62,25.1,-17.98,-38.7,32.07,46.18,4.0,2.2,312.08,994.0,,4962.56,3687.41,-0.0,51.19,3.47,1.94,-0.02,0.0,0.0,2.0,2022-09-27 03:49:15,60.0
