ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,Metadata,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.0,-0.19,0.76,1026.87,26.2,-17.67,-38.94,22.27,36.94,4.05,2.07,354.67,994.0,,4815.79,3581.99,0.0,28.41,-35.14,40.99,0.06,0.0,0.0,5.0,2022-09-26 16:09:01,60.0
0.92,-0.56,2.02,1102.24,25.39,-17.66,-38.91,10.0,33.36,5.02,1.4,330.97,994.0,,7722.12,5470.05,0.0,10.7,158.3,40.61,0.81,0.0,0.0,5.0,2022-09-26 16:17:01,60.0
0.56,-0.19,1.12,1028.97,24.4,-17.67,-38.9,23.97,47.95,5.0,1.4,356.0,993.0,,5847.34,4208.91,0.02,14.81,-9.31,39.06,0.08,0.0,0.0,5.0,2022-09-26 16:25:01,60.0
0.19,0.0,0.94,1029.6,25.0,-17.65,-38.91,0.46,33.3,5.03,1.19,313.38,993.03,,4293.08,3316.29,-0.02,30.51,167.6,41.04,0.09,0.0,0.0,5.0,2022-09-26 16:33:01,60.0
0.19,-0.38,0.75,1029.3,26.2,-17.65,-38.91,0.0,0.0,5.0,1.0,278.0,994.0,,3661.26,2931.14,0.03,1.62,79.18,41.13,0.09,0.0,0.0,5.0,2022-09-26 16:41:01,60.0
-0.18,-0.0,1.12,1028.04,25.6,-17.65,-38.92,-6.03,0.0,4.02,1.2,273.72,994.0,,3788.12,2937.94,0.0,3.44,-129.89,41.71,0.07,0.0,0.0,5.0,2022-09-26 16:49:01,60.0
0.03,-0.18,1.0,1027.84,25.2,-17.63,-38.93,5.33,33.8,4.03,1.2,368.9,994.0,,4627.42,3396.59,-0.02,39.98,-0.21,43.95,0.07,0.0,0.0,5.0,2022-09-26 16:56:01,60.0
0.81,-0.03,2.32,1326.99,25.78,-17.61,-38.91,9.97,36.38,6.0,1.1,367.85,994.0,,11081.43,7987.23,0.86,12.22,-54.33,45.07,3.05,1.0,1.0,5.0,2022-09-26 17:04:01,60.0
0.2,-0.19,0.95,1021.96,25.51,-17.62,-38.92,0.92,54.99,4.03,1.2,281.43,994.0,,5596.89,4066.78,-0.02,7.27,-24.76,44.59,0.01,0.0,0.0,5.0,2022-09-26 17:12:01,60.0
-0.37,-0.01,-1.09,1029.82,24.99,-17.62,-38.92,20.13,22.69,4.0,2.3,330.23,993.0,,6040.88,4320.39,-0.08,13.33,15.02,44.52,0.09,0.0,0.0,5.0,2022-09-26 17:20:01,60.0
0.21,-0.19,0.98,1020.14,24.91,-17.63,-38.93,26.47,47.58,5.0,1.3,307.03,994.0,,4630.8,3409.75,-0.02,44.45,-168.45,44.4,-0.01,0.0,0.0,5.0,2022-09-26 17:28:01,60.0
0.0,-0.19,0.94,1019.75,26.4,-17.63,-38.92,57.73,44.52,4.03,2.08,272.25,994.02,,4935.89,3626.97,0.02,41.6,-18.58,42.9,-0.01,0.0,0.0,5.0,2022-09-26 17:36:01,60.0
0.75,-0.18,0.59,1019.09,27.61,-17.65,-38.88,36.14,37.06,5.97,1.32,301.05,995.0,,4875.25,3585.16,-0.0,41.79,-33.42,39.01,-0.02,0.0,0.0,5.0,2022-09-26 17:43:01,60.0
0.19,-0.37,0.94,1018.39,27.5,-17.62,-38.88,43.4,40.7,6.0,1.3,280.5,995.0,,4714.41,3462.02,0.0,40.99,0.2,42.21,-0.02,0.0,0.0,5.0,2022-09-26 17:51:01,60.0
-0.19,0.18,0.75,1022.99,27.11,-17.61,-38.89,11.67,0.0,5.95,1.49,299.43,995.0,,3961.02,2794.18,0.0,0.68,-82.53,44.11,0.02,0.0,0.0,5.0,2022-09-26 17:59:01,60.0
-0.19,0.0,-0.13,1023.13,26.64,-17.59,-38.91,19.67,39.23,3.0,2.28,330.12,994.19,,33079.08,24542.54,6.19,22.56,85.19,46.91,0.02,0.0,0.0,5.0,2022-09-26 18:07:01,60.0
0.19,-0.19,0.94,1018.26,26.1,-17.61,-38.94,54.0,44.4,2.0,4.3,324.0,994.0,,4420.51,3288.03,0.0,51.33,29.87,46.7,-0.02,0.0,0.0,5.0,2022-09-26 18:15:01,60.0
0.19,-0.19,0.75,1018.52,25.29,-17.63,-38.93,35.59,48.14,3.0,1.2,356.15,994.0,,5355.09,3901.43,-0.02,15.96,-7.5,43.76,-0.02,0.0,0.0,5.0,2022-09-26 18:23:01,60.0
0.57,-0.18,1.51,1022.34,25.3,-17.63,-38.93,67.05,44.4,3.0,1.48,355.59,994.0,,6639.16,4810.16,-0.03,6.85,-5.54,44.18,0.02,0.0,0.0,5.0,2022-09-26 18:30:01,60.0
-0.18,-0.01,-0.53,1017.51,24.7,-17.63,-38.92,37.9,44.52,3.02,1.39,342.87,993.0,,5418.79,3878.52,0.0,18.52,57.71,43.5,-0.03,0.0,0.0,5.0,2022-09-26 18:38:01,60.0
0.56,0.0,-0.19,1016.47,24.6,-17.63,-38.92,30.0,37.0,3.0,1.3,361.0,993.0,,4900.12,3539.28,-0.02,28.3,154.35,43.86,-0.04,0.0,0.0,5.0,2022-09-26 18:46:01,60.0
0.02,-0.19,0.94,1022.04,23.91,-17.64,-38.93,-9.51,51.53,3.0,1.2,367.87,993.0,,4544.08,3354.49,-0.03,37.69,37.87,43.85,0.01,0.02,0.02,5.0,2022-09-26 18:54:01,60.0
0.92,-0.38,2.23,1024.78,23.9,-17.63,-38.94,7.66,43.65,3.0,1.1,360.73,993.0,,6476.86,4682.68,-0.02,23.14,21.13,44.91,0.04,0.02,0.02,5.0,2022-09-26 19:02:01,60.0
0.0,-0.19,1.12,1089.62,24.1,-17.62,-38.93,-12.0,0.0,3.0,1.1,270.0,993.0,,5525.96,4174.83,-0.03,6.37,54.72,44.64,0.69,0.0,0.0,5.0,2022-09-26 19:10:01,60.0
0.18,-0.19,0.93,1020.15,23.4,-17.62,-38.93,5.97,55.3,2.98,1.1,317.67,993.0,,4409.4,3244.45,-0.08,29.98,153.39,44.57,-0.01,0.0,0.0,5.0,2022-09-26 19:17:01,60.0
1.12,-0.19,2.44,1021.5,23.5,-17.62,-38.92,4.0,44.4,3.0,1.1,337.0,993.0,,6994.67,4969.66,-0.02,9.67,60.94,45.05,0.01,0.0,0.0,5.0,2022-09-26 19:25:01,60.0
0.54,-0.01,0.58,1020.55,23.3,-17.62,-38.91,30.16,51.54,3.0,1.1,347.63,993.0,,5025.26,3662.98,0.03,42.21,121.09,43.75,-0.0,0.0,0.0,5.0,2022-09-26 19:33:01,60.0
0.56,-0.38,1.5,1018.51,23.4,-17.66,-38.93,28.0,37.0,2.0,1.3,366.0,993.0,,4434.86,3234.49,-0.03,36.05,-1.74,41.15,-0.02,0.0,0.0,5.0,2022-09-26 19:41:01,60.0
0.36,-0.19,1.3,1017.51,23.8,-17.67,-38.89,15.81,40.58,2.0,1.3,355.23,993.0,,4850.9,3522.6,0.03,41.49,-49.31,38.64,-0.03,0.0,0.0,5.0,2022-09-26 19:49:01,60.0
0.34,-0.19,0.93,1020.15,24.53,-17.71,-38.88,2.28,34.07,2.9,1.39,358.21,993.0,,27939.6,20573.36,5.01,43.89,26.19,33.92,-0.01,0.0,0.0,5.0,2022-09-26 19:57:01,60.0
0.19,-0.18,1.13,1021.44,23.7,-17.73,-38.88,0.1,37.0,2.0,1.3,338.39,992.02,,4649.07,3482.1,0.03,43.11,-6.4,31.89,0.01,0.0,0.0,5.0,2022-09-26 20:04:01,60.0
0.18,0.0,-0.17,1021.63,24.4,-17.78,-38.86,-31.6,40.76,2.02,1.41,360.15,993.0,,4581.31,3390.99,-0.02,43.29,-1.8,26.25,0.01,0.0,0.0,5.0,2022-09-26 20:12:01,60.0
0.19,-0.18,1.13,1021.12,24.6,-17.83,-38.84,-7.5,44.34,2.98,1.99,369.87,993.0,,4569.1,3385.96,-0.0,45.14,0.97,20.81,0.0,0.0,0.0,5.0,2022-09-26 20:20:01,60.0
0.0,-0.19,1.12,1021.22,24.7,-17.87,-38.81,0.0,40.7,2.0,2.1,360.0,993.0,,4556.86,3412.02,0.02,35.11,4.05,15.34,0.0,0.0,0.0,5.0,2022-09-26 20:28:01,60.0
0.37,0.55,-1.64,1021.22,24.8,-17.9,-38.77,-10.23,40.83,3.0,2.3,346.25,993.0,,4699.54,3491.05,-0.02,35.38,-50.37,10.16,0.0,0.0,0.0,5.0,2022-09-26 20:36:01,60.0
0.19,-0.19,0.94,1021.53,23.7,-17.92,-38.75,-4.0,44.4,2.02,2.99,346.1,993.0,,4592.85,3413.15,-0.0,46.42,4.14,7.57,0.01,0.0,0.0,5.0,2022-09-26 20:44:01,60.0
0.54,0.02,0.99,1020.26,24.3,-17.95,-38.72,-8.52,53.8,3.0,3.29,339.39,993.0,,4596.62,3429.88,0.04,49.54,5.45,1.77,-0.0,0.0,0.0,5.0,2022-09-26 20:52:01,60.0
